Selling_Price(lakhs),Kms_Driven,fuel,seller_type,transmission,Past_Owners,mileage,Present_Price(lakhs),age
4.2,100000,Diesel,Individual,Manual,2.0,19.2,7.07,7
1.3,88700,Petrol,Individual,Manual,3.0,26.0,6.0,14
3.2,70000,Petrol,Individual,Manual,2.0,16.0,4.48,9
2.0,110000,Petrol,Individual,Manual,2.0,23.95,5.27,11
3.1,15000,Petrol,Individual,Manual,1.0,23.01,6.58,5
2.0,80000,Diesel,Individual,Manual,2.0,15.37,3.33,9
3.5,50000,Petrol,Individual,Manual,1.0,18.49,4.5,7
4.44,15000,Petrol,Individual,Manual,1.0,20.0,5.27,3
3.0,25000,Petrol,Individual,Manual,1.0,12.8,9.15,4
2.25,57000,Diesel,Individual,Manual,2.0,20.77,5.18,10
6.0,75000,Diesel,Individual,Manual,1.0,15.11,5.37,9
2.6,26000,Petrol,Individual,Manual,1.0,16.1,5.18,8
2.6,26000,Petrol,Individual,Manual,1.0,15.96,3.5,8
1.5,120000,Petrol,Individual,Manual,2.0,21.43,3.5,11
1.1,50000,Petrol,Individual,Manual,2.0,18.2,6.43,7
2.25,40000,Petrol,Individual,Manual,1.0,22.77,6.15,9
4.0,90000,Diesel,Individual,Manual,3.0,12.05,14.95,10
0.93,120000,Petrol,Individual,Manual,3.0,14.0,8.41,16
8.6,28000,Petrol,Individual,Manual,1.0,17.19,10.47,4
6.5,50000,Diesel,Individual,Manual,1.0,16.95,15.2,3
6.5,90000,Diesel,Individual,Manual,1.0,20.89,8.19,7
7.1,40000,Diesel,Individual,Manual,1.0,17.5,8.41,5
4.3,113000,Diesel,Individual,Manual,1.0,22.74,8.19,4
2.2,100000,Diesel,Individual,Manual,1.0,16.02,11.0,10
6.6,67000,Diesel,Individual,Manual,2.0,13.93,15.0,4
6.25,34000,Diesel,Individual,Automatic,1.0,22.54,6.35,4
1.98,110000,Petrol,Individual,Manual,3.0,24.2,6.0,17
0.6,71000,Petrol,Individual,Manual,2.0,25.0,14.95,20
5.4,100000,Petrol,Individual,Manual,2.0,22.74,5.78,9
4.75,30000,Petrol,Individual,Manual,1.0,14.0,15.0,3
5.4,7000,Petrol,Dealer,Manual,1.0,18.6,5.78,3
4.85,4875,Petrol,Dealer,Manual,1.0,13.1,11.2,2
9.5,58511,Diesel,Dealer,Manual,1.0,14.0,14.15,3
3.65,105000,Diesel,Dealer,Manual,1.0,15.1,12.8,6
9.2,26766,Diesel,Dealer,Manual,1.0,17.3,13.8,4
6.0,24522,Petrol,Dealer,Manual,1.0,25.32,11.2,4
8.39,63000,Diesel,Dealer,Manual,1.0,18.49,6.38,5
6.35,2000,Petrol,Dealer,Manual,1.0,18.0,14.95,2
6.5,80000,Diesel,Individual,Manual,1.0,21.21,5.31,6
3.5,80000,Petrol,Individual,Manual,2.0,21.9,5.18,10
2.65,54000,Petrol,Individual,Manual,1.0,18.88,11.0,6
3.3,30000,Petrol,Individual,Manual,1.0,23.1,8.19,3
3.95,5000,Petrol,Individual,Manual,1.0,15.1,16.73,2
7.0,58945,Diesel,Individual,Manual,1.0,18.88,10.47,6
3.0,90000,Diesel,Individual,Manual,1.0,21.02,9.93,9
4.25,80000,Diesel,Individual,Manual,2.0,18.88,9.15,7
0.55,50000,Petrol,Individual,Manual,3.0,23.1,15.0,17
2.5,80000,Diesel,Individual,Manual,2.0,15.1,8.44,6
3.0,50000,Petrol,Individual,Manual,1.0,20.45,8.51,7
9.5,27620,Diesel,Dealer,Manual,1.0,11.57,6.67,3
4.85,120000,Diesel,Individual,Manual,1.0,22.74,7.07,8
1.61,120000,Diesel,Individual,Manual,3.0,17.0,7.31,12
5.0,58000,Petrol,Individual,Manual,1.0,19.01,11.05,6
3.5,50000,Petrol,Individual,Manual,1.0,21.1,4.48,9
8.5,7800,Petrol,Individual,Manual,1.0,12.7,10.47,3
2.4,50000,Petrol,Individual,Manual,1.0,17.0,8.0,5
4.23,60000,Petrol,Individual,Manual,2.0,15.96,4.58,6
0.9,74000,Petrol,Individual,Manual,2.0,20.89,8.19,16
3.5,58000,Diesel,Individual,Manual,2.0,12.2,6.55,10
1.7,70000,Petrol,Individual,Manual,3.0,17.6,6.35,10
4.5,70000,Petrol,Individual,Manual,1.0,25.32,9.0,6
1.5,110000,Petrol,Individual,Manual,2.0,18.49,10.47,12
0.75,80000,Petrol,Individual,Manual,3.0,15.96,4.26,19
5.11,80000,Diesel,Individual,Manual,1.0,16.0,5.78,5
8.5,59000,Diesel,Individual,Manual,1.0,22.74,4.48,3
2.5,110000,Diesel,Individual,Manual,1.0,19.7,5.78,3
4.2,25000,Petrol,Individual,Manual,1.0,13.0,8.51,1
1.8,55000,Petrol,Individual,Manual,1.0,16.52,8.19,7
2.05,120000,Diesel,Individual,Manual,1.0,17.5,4.98,9
6.0,30000,Petrol,Individual,Manual,1.0,20.85,8.41,4
5.85,8000,Petrol,Individual,Manual,1.0,13.6,1.99,2
5.25,100000,Diesel,Individual,Manual,1.0,16.0,6.35,8
1.6,62000,Petrol,Individual,Manual,1.0,27.39,11.58,9
8.25,110000,Diesel,Individual,Manual,1.0,17.3,4.14,7
6.0,80000,Diesel,Individual,Manual,2.0,23.2,9.15,6
0.65,80000,Petrol,Individual,Manual,2.0,24.0,8.41,19
5.5,100000,Diesel,Individual,Manual,1.0,18.9,7.5,8
6.5,120000,Diesel,Individual,Manual,1.0,16.1,15.2,6
7.5,24000,Diesel,Individual,Manual,1.0,11.79,6.0,2
3.8,80000,Diesel,Individual,Manual,1.0,20.51,11.0,4
7.5,60000,Diesel,Individual,Manual,1.0,19.7,8.8,4
1.5,80000,Petrol,Individual,Manual,1.0,19.3,13.68,10
2.45,50000,Petrol,Individual,Manual,1.0,17.0,9.0,5
4.11,90000,Diesel,Individual,Automatic,2.0,21.1,5.78,7
3.51,60000,Petrol,Individual,Manual,1.0,19.87,8.8,5
4.11,90000,Diesel,Individual,Automatic,2.0,12.07,5.78,7
3.51,60000,Petrol,Individual,Manual,1.0,9.0,10.0,5
7.5,35000,Diesel,Individual,Manual,1.0,0.0,4.48,5
8.0,35000,Diesel,Individual,Manual,1.0,19.5,8.0,6
2.0,90000,Petrol,Individual,Manual,1.0,18.5,3.33,8
8.0,36000,Diesel,Individual,Manual,1.0,22.77,16.53,5
3.5,20000,Petrol,Individual,Manual,2.0,19.67,4.26,4
1.7,110000,Diesel,Individual,Manual,2.0,22.9,7.31,11
3.95,10800,Petrol,Individual,Manual,1.0,20.51,10.0,3
4.5,120000,Diesel,Individual,Manual,1.0,12.6,14.0,9
5.0,15000,Petrol,Individual,Manual,1.0,18.0,7.5,2
2.0,67500,Diesel,Individual,Manual,1.0,18.9,11.0,9
6.5,100000,Diesel,Individual,Manual,1.0,25.6,4.48,5
2.55,30000,Petrol,Individual,Manual,1.0,27.39,11.84,9
1.8,60000,Petrol,Individual,Manual,1.0,18.9,4.48,10
2.25,120000,Diesel,Individual,Manual,2.0,19.02,6.51,13
2.7,49900,Petrol,Individual,Manual,2.0,23.0,7.5,6
3.1,86000,Diesel,Individual,Manual,1.0,20.92,8.41,9
2.25,71850,Petrol,Individual,Manual,1.0,22.9,3.33,6
3.0,95000,Diesel,Individual,Manual,3.0,22.0,8.41,6
5.5,50000,Petrol,Individual,Manual,1.0,17.3,10.0,6
5.9,110000,Diesel,Individual,Manual,1.0,15.96,6.58,6
4.75,110000,Diesel,Individual,Manual,1.0,19.3,6.35,5
7.0,29000,Diesel,Individual,Manual,1.0,19.81,2.38,3
3.76,60000,Petrol,Individual,Manual,1.0,25.8,16.53,10
4.4,120000,Diesel,Individual,Automatic,3.0,18.9,9.15,9
3.9,80000,Petrol,Individual,Manual,1.0,15.96,3.5,5
3.25,110000,Diesel,Individual,Manual,2.0,19.7,14.95,9
1.7,75000,Petrol,Individual,Manual,2.0,17.0,4.22,11
2.15,120000,Diesel,Individual,Manual,3.0,16.5,3.33,11
3.5,110000,Petrol,Individual,Manual,3.0,15.96,8.41,11
2.8,85000,Diesel,Individual,Manual,1.0,20.92,13.87,10
3.35,71000,Diesel,Dealer,Manual,1.0,17.0,11.33,7
4.85,75000,Diesel,Dealer,Manual,1.0,25.17,9.0,6
7.0,30000,Petrol,Individual,Manual,2.0,22.54,9.93,3
3.5,80000,Diesel,Individual,Manual,1.0,20.3,11.2,8
2.85,80000,Petrol,Individual,Automatic,2.0,21.4,9.99,16
7.5,51777,Diesel,Dealer,Manual,1.0,15.05,6.0,4
6.0,20000,Petrol,Individual,Manual,1.0,13.0,11.49,3
0.86,46951,Petrol,Individual,Manual,1.0,21.4,13.87,21
3.29,19000,Petrol,Individual,Manual,1.0,20.73,4.14,5
6.5,50000,Diesel,Individual,Manual,1.0,17.0,8.41,5
8.22,60000,Diesel,Individual,Manual,1.0,22.9,6.0,6
3.45,100000,Diesel,Individual,Manual,2.0,18.9,9.54,8
0.3,10000,Petrol,Individual,Manual,1.0,19.3,4.26,20
3.3,50000,Diesel,Individual,Manual,2.0,16.9,4.22,9
3.0,74537,Petrol,Individual,Manual,2.0,17.0,6.0,7
2.0,90000,Petrol,Individual,Automatic,2.0,24.7,5.37,12
2.0,80000,Diesel,Individual,Manual,2.0,28.09,6.57,9
0.9,70000,Petrol,Individual,Manual,2.0,21.5,14.95,11
2.0,80000,Petrol,Individual,Manual,2.0,17.01,16.73,11
5.5,35000,Diesel,Individual,Manual,1.0,17.0,9.0,5
2.5,23500,Petrol,Individual,Manual,1.0,23.95,9.1,6
9.75,82000,Diesel,Individual,Manual,1.0,20.0,4.98,4
9.0,100000,Diesel,Individual,Manual,2.0,20.51,5.78,7
6.1,15000,Petrol,Individual,Manual,1.0,18.6,6.51,3
6.2,30000,Diesel,Individual,Manual,1.0,12.8,5.75,4
4.0,30000,Petrol,Individual,Manual,1.0,21.03,3.4,5
5.0,11000,Petrol,Individual,Manual,1.0,23.57,8.41,2
3.6,110000,Diesel,Individual,Manual,1.0,20.5,16.53,5
2.52,48000,Petrol,Individual,Manual,1.0,16.2,6.0,9
2.8,70000,Diesel,Individual,Manual,2.0,14.8,4.14,9
5.1,70000,Petrol,Individual,Manual,2.0,21.03,8.51,3
10.5,58000,Diesel,Individual,Manual,1.0,15.41,16.53,5
0.6,90000,Petrol,Individual,Manual,2.0,16.1,11.2,16
3.2,40000,Diesel,Individual,Manual,2.0,16.0,9.15,11
5.2,110000,Diesel,Individual,Manual,1.0,13.93,6.84,8
2.5,80000,Diesel,Individual,Manual,2.0,19.1,8.41,14
7.25,60000,Diesel,Individual,Manual,1.0,16.1,8.41,4
5.85,50000,Diesel,Individual,Manual,1.0,11.57,6.55,6
4.3,25000,Petrol,Individual,Manual,1.0,13.8,9.99,4
2.35,100000,Diesel,Individual,Manual,2.0,16.96,11.2,10
3.5,52000,Diesel,Individual,Manual,3.0,15.26,4.48,9
1.31,80000,Petrol,Individual,Manual,3.0,16.8,6.0,11
4.5,85000,Diesel,Individual,Manual,1.0,17.0,9.15,5
7.5,83000,Diesel,Individual,Manual,1.0,22.74,8.41,5
2.0,50000,Petrol,Individual,Manual,1.0,15.3,3.5,8
5.0,100000,Diesel,Individual,Manual,1.0,18.5,9.15,7
3.8,70000,Diesel,Individual,Manual,3.0,22.0,9.15,9
1.28,19000,Petrol,Individual,Manual,1.0,15.96,14.95,13
2.5,68600,Petrol,Individual,Manual,3.0,18.5,4.26,12
6.9,60000,Diesel,Individual,Manual,1.0,24.8,5.78,4
6.5,65000,Diesel,Individual,Manual,2.0,19.7,3.4,7
5.6,40000,Petrol,Individual,Manual,2.0,16.1,15.2,9
4.0,25000,Petrol,Individual,Manual,1.0,16.1,5.31,5
2.0,29500,Petrol,Individual,Manual,1.0,18.5,4.48,9
9.5,13887,Petrol,Individual,Manual,1.0,22.54,7.43,3
3.0,50000,Petrol,Individual,Manual,2.0,15.64,9.0,5
3.15,30000,Petrol,Individual,Manual,2.0,24.4,4.26,5
2.2,100000,Petrol,Individual,Manual,1.0,20.0,11.49,9
1.3,60000,Petrol,Individual,Manual,2.0,19.01,7.5,10
5.95,60000,Diesel,Individual,Manual,2.0,18.0,9.1,5
1.1,120000,Diesel,Individual,Manual,1.0,25.4,5.37,10
2.8,52000,Diesel,Individual,Manual,1.0,24.3,7.64,8
5.3,30000,Petrol,Individual,Manual,2.0,20.51,8.51,4
6.1,14000,Petrol,Individual,Manual,1.0,18.9,3.33,4
5.0,90000,Diesel,Individual,Manual,2.0,13.6,9.1,7
5.0,50000,Diesel,Individual,Manual,1.0,16.2,11.33,3
2.5,120000,Diesel,Individual,Manual,2.0,13.8,15.2,11
3.25,10000,Petrol,Individual,Manual,1.0,19.7,8.41,3
5.5,10000,Petrol,Individual,Manual,1.0,25.2,4.98,3
7.2,25000,Petrol,Individual,Manual,1.0,19.4,8.41,3
9.5,20000,Petrol,Individual,Manual,1.0,18.9,5.37,4
3.5,60000,Diesel,Individual,Manual,1.0,18.6,15.2,8
5.0,40000,Petrol,Individual,Manual,1.0,13.6,4.48,3
3.8,60000,Diesel,Individual,Manual,1.0,12.6,11.33,9
3.8,50000,Petrol,Individual,Automatic,1.0,17.0,12.8,6
9.0,20000,Petrol,Individual,Manual,1.0,18.6,15.2,4
2.95,35000,Petrol,Individual,Manual,1.0,19.7,11.49,4
6.4,40000,Diesel,Individual,Manual,1.0,23.95,3.4,5
7.9,60000,Diesel,Individual,Manual,1.0,16.36,12.7,3
6.25,20000,Petrol,Individual,Manual,1.0,15.0,6.0,6
6.04,30000,Petrol,Individual,Manual,2.0,18.9,9.0,4
3.15,29000,Petrol,Individual,Manual,1.0,16.5,16.73,6
9.5,17000,Diesel,Individual,Manual,1.0,10.5,5.27,2
4.0,50000,Petrol,Individual,Manual,1.0,13.93,8.0,4
7.0,42000,Petrol,Individual,Automatic,1.0,20.89,8.9,3
7.0,120000,Diesel,Individual,Manual,2.0,20.92,13.68,10
2.6,110000,Diesel,Individual,Manual,1.0,15.96,15.2,9
5.8,70000,Petrol,Individual,Manual,1.0,22.27,5.27,1
3.3,66000,Diesel,Individual,Manual,2.0,18.7,13.29,10
4.0,70000,Diesel,Individual,Manual,3.0,27.3,8.41,10
3.0,70000,Diesel,Individual,Manual,1.0,17.21,4.26,8
1.2,40000,Petrol,Individual,Manual,2.0,25.44,8.0,15
4.0,45000,Diesel,Individual,Manual,1.0,20.52,14.78,7
1.4,90000,Diesel,Individual,Manual,3.0,20.36,7.43,16
1.1,83000,Petrol,Individual,Manual,2.0,32.52,9.0,18
5.5,106000,Diesel,Individual,Automatic,2.0,17.3,4.48,10
2.65,40000,Petrol,Individual,Manual,2.0,19.4,8.44,4
2.8,80000,Petrol,Individual,Manual,1.0,18.9,8.41,6
1.3,50000,Petrol,Individual,Manual,2.0,25.0,9.15,16
3.5,50000,Petrol,Individual,Manual,1.0,21.1,6.58,6
2.0,120000,Petrol,Individual,Manual,1.0,17.0,15.2,12
5.5,24400,Petrol,Individual,Manual,1.0,17.0,3.5,3
4.0,60000,Diesel,Individual,Manual,2.0,20.4,6.35,8
1.7,120000,Petrol,Individual,Manual,2.0,16.1,2.38,11
6.0,60000,Diesel,Individual,Manual,2.0,19.34,5.31,6
1.3,100000,Petrol,Individual,Manual,2.0,21.63,2.38,10
1.2,60000,CNG,Individual,Manual,2.0,20.51,9.0,14
1.0,120000,Petrol,Individual,Manual,2.0,14.0,8.41,10
3.1,27500,Petrol,Individual,Manual,1.0,15.4,9.0,5
0.35,10000,Petrol,Individual,Manual,1.0,18.0,4.86,14
2.0,120000,Petrol,Individual,Manual,3.0,13.58,5.37,11
2.7,70000,Diesel,Individual,Manual,2.0,19.7,8.19,12
6.5,80000,Diesel,Individual,Manual,1.0,13.2,13.87,6
2.1,120000,Petrol,Individual,Manual,1.0,23.03,4.22,8
5.1,90000,Diesel,Individual,Manual,1.0,23.03,2.5,6
2.3,70000,Diesel,Individual,Manual,1.0,23.03,4.48,8
1.3,67840,Petrol,Individual,Manual,1.0,22.1,11.2,10
0.95,30000,Petrol,Individual,Manual,1.0,23.03,6.0,8
2.25,35000,Petrol,Individual,Manual,2.0,17.3,4.98,5
7.75,100000,Diesel,Individual,Manual,1.0,20.36,9.15,4
4.2,30000,Petrol,Individual,Manual,1.0,17.8,6.43,4
4.8,70000,Petrol,Individual,Manual,1.0,17.19,9.93,5
2.1,84050,Petrol,Individual,Manual,1.0,16.3,8.41,10
6.0,15000,Petrol,Individual,Manual,1.0,18.9,4.26,3
1.3,120000,Petrol,Individual,Manual,3.0,19.7,6.57,11
1.95,112880,Diesel,Dealer,Manual,1.0,23.84,9.15,14
1.3,80000,Petrol,Individual,Manual,3.0,28.4,12.8,15
2.8,120000,Diesel,Individual,Manual,1.0,22.0,6.43,10
3.5,30000,Petrol,Individual,Automatic,1.0,25.17,3.5,11
5.75,70000,Petrol,Individual,Manual,1.0,19.81,3.4,3
5.5,41000,Petrol,Individual,Manual,1.0,24.4,7.5,6
4.2,28100,Petrol,Individual,Manual,1.0,18.0,9.54,10
1.2,30000,Petrol,Individual,Manual,2.0,25.17,6.0,15
3.2,30000,Petrol,Individual,Manual,1.0,18.5,1.99,6
2.5,35000,Petrol,Individual,Manual,1.0,23.5,9.15,10
3.0,22000,Petrol,Individual,Manual,1.0,18.9,16.53,11
2.5,70000,Petrol,Individual,Manual,1.0,14.0,14.0,15
1.2,100000,Petrol,Individual,Manual,2.0,0.0,7.31,16
7.5,70000,Diesel,Individual,Manual,1.0,15.96,3.4,3
3.0,120000,Diesel,Individual,Manual,1.0,22.7,9.79,10
5.77,3000,Petrol,Individual,Manual,1.0,22.77,13.68,2
2.3,50000,Petrol,Individual,Manual,1.0,14.23,9.79,9
5.0,50000,Diesel,Individual,Manual,1.0,20.0,9.79,8
8.4,1500,Petrol,Individual,Automatic,1.0,25.83,3.33,2
9.0,74000,Diesel,Individual,Manual,1.0,21.21,9.93,4
6.5,25000,Petrol,Individual,Manual,1.0,18.5,8.41,4
6.5,61915,Diesel,Individual,Manual,1.0,18.9,8.56,5
2.5,110000,Petrol,Individual,Manual,1.0,23.8,6.57,5
5.5,70000,Diesel,Individual,Manual,1.0,25.83,8.19,5
3.5,110000,Diesel,Individual,Manual,2.0,18.5,6.0,8
1.85,90000,Diesel,Individual,Manual,2.0,24.0,6.55,7
2.3,120000,Petrol,Individual,Manual,3.0,23.2,10.47,11
10.0,65000,Diesel,Individual,Manual,1.0,13.93,6.0,5
4.9,10000,Petrol,Individual,Manual,1.0,16.8,4.14,2
1.5,80000,Petrol,Individual,Manual,2.0,25.2,9.54,12
2.7,80000,CNG,Individual,Manual,2.0,24.52,8.41,8
0.6,70000,Petrol,Individual,Manual,2.0,23.4,4.98,16
1.5,89000,Petrol,Individual,Manual,2.0,20.3,4.26,13
3.35,33033,Petrol,Dealer,Manual,1.0,19.1,3.33,7
5.25,69000,Diesel,Individual,Manual,2.0,18.16,9.0,8
4.65,63063,Petrol,Dealer,Automatic,1.0,23.65,9.0,6
0.83,90000,Diesel,Individual,Manual,2.0,17.21,10.13,9
3.0,8000,Petrol,Individual,Manual,1.0,18.16,2.38,4
3.5,35000,Petrol,Individual,Manual,1.0,16.36,10.47,9
3.0,45000,Petrol,Individual,Manual,1.0,18.49,5.78,10
2.5,30000,Diesel,Individual,Manual,1.0,16.52,6.0,10
1.15,59000,Petrol,Individual,Manual,2.0,14.66,1.99,15
7.0,6200,Petrol,Individual,Manual,1.0,26.1,16.53,3
2.5,120000,Petrol,Individual,Manual,2.0,12.8,6.35,1
3.5,70000,Petrol,Individual,Manual,1.0,19.4,4.22,5
0.8,70000,Petrol,Individual,Manual,1.0,23.84,11.58,23
8.5,110000,Diesel,Individual,Manual,1.0,15.29,3.5,4
0.9,93000,Petrol,Individual,Manual,3.0,12.99,8.0,14
6.0,110000,Diesel,Individual,Manual,1.0,26.0,8.0,7
1.35,57000,Petrol,Individual,Manual,1.0,21.1,4.86,14
1.5,120000,Petrol,Individual,Manual,1.0,18.2,8.41,16
2.2,90000,Diesel,Individual,Manual,1.0,15.4,4.86,9
2.46,35000,Diesel,Individual,Manual,2.0,12.12,4.14,9
2.4,120000,Petrol,Individual,Manual,1.0,22.95,9.99,12
9.46,60000,Diesel,Individual,Manual,1.0,17.4,6.55,3
2.15,70000,Diesel,Individual,Manual,1.0,15.1,8.41,10
3.1,100000,Diesel,Individual,Manual,1.0,18.12,9.0,8
2.2,35000,Petrol,Individual,Manual,1.0,22.32,9.0,13
6.5,50000,Petrol,Individual,Manual,1.0,14.2,4.98,6
3.5,98000,Petrol,Individual,Manual,1.0,25.4,3.5,10
3.6,30000,Petrol,Individual,Manual,1.0,17.7,3.5,8
5.5,50000,Petrol,Individual,Manual,2.0,16.1,6.84,8
4.9,26000,Petrol,Individual,Manual,1.0,13.9,4.48,5
1.95,46000,Petrol,Individual,Manual,2.0,19.67,8.41,10
4.6,10000,Petrol,Individual,Manual,1.0,23.5,8.41,2
2.75,16700,Petrol,Individual,Manual,1.0,23.84,8.41,6
6.8,70000,Diesel,Individual,Manual,1.0,22.74,5.31,3
6.0,7967,Petrol,Individual,Manual,1.0,18.0,6.55,6
7.2,20000,Petrol,Individual,Manual,1.0,24.52,8.84,3
2.95,50000,Diesel,Individual,Manual,1.0,15.4,4.22,10
3.56,9656,Petrol,Individual,Manual,1.0,12.05,5.31,5
2.25,50000,Petrol,Individual,Manual,1.0,17.7,9.0,10
7.25,17000,Diesel,Individual,Manual,1.0,15.05,15.2,2
1.3,50000,Petrol,Individual,Manual,1.0,21.21,6.0,11
3.0,10000,Petrol,Individual,Manual,1.0,20.36,8.51,6
4.0,43000,Petrol,Individual,Manual,2.0,18.9,6.35,8
5.5,50000,Diesel,Individual,Manual,1.0,20.36,9.15,8
1.2,90000,Petrol,Individual,Manual,2.0,18.5,8.41,15
4.1,100000,Diesel,Individual,Manual,2.0,26.59,11.49,9
1.1,80000,Petrol,Individual,Manual,2.0,17.0,11.49,11
4.5,120000,Diesel,Individual,Manual,1.0,15.96,14.65,9
6.1,5000,Petrol,Individual,Manual,1.0,20.36,8.19,2
5.15,68609,Diesel,Dealer,Manual,1.0,22.74,8.19,5
9.25,33360,Diesel,Dealer,Manual,1.0,18.9,8.41,3
8.6,14317,Petrol,Dealer,Manual,1.0,18.9,8.19,2
2.25,87237,Diesel,Dealer,Manual,2.0,14.1,6.0,9
5.0,62960,Diesel,Dealer,Manual,1.0,20.77,8.84,4
6.0,26634,Petrol,Dealer,Automatic,1.0,25.4,8.19,4
2.65,67998,Petrol,Dealer,Manual,1.0,16.8,6.58,9
6.5,20706,Diesel,Dealer,Manual,1.0,16.84,4.98,3
4.15,100581,Diesel,Dealer,Manual,1.0,25.44,6.58,6
6.0,67303,Diesel,Dealer,Manual,1.0,16.2,14.0,6
3.4,79139,Petrol,Dealer,Manual,1.0,16.1,15.2,8
3.5,84784,Diesel,Dealer,Manual,1.0,16.1,8.41,7
6.25,72000,Diesel,Individual,Manual,1.0,11.18,5.37,4
3.95,120000,Diesel,Individual,Manual,1.0,14.0,10.47,7
1.9,120000,Diesel,Individual,Manual,2.0,16.0,8.41,11
4.9,100000,Diesel,Individual,Manual,1.0,24.52,7.64,7
9.55,40000,Diesel,Individual,Manual,1.0,14.09,8.19,3
5.25,110000,Diesel,Individual,Manual,1.0,17.21,9.54,8
5.5,30000,Petrol,Individual,Manual,1.0,15.4,8.56,4
2.0,120000,Diesel,Individual,Manual,2.0,16.6,6.43,7
5.0,15000,Petrol,Individual,Manual,1.0,19.7,16.53,4
8.25,33500,Diesel,Individual,Manual,1.0,16.5,11.0,5
2.5,70000,Diesel,Individual,Manual,1.0,23.95,11.84,9
7.7,50000,Diesel,Individual,Manual,1.0,14.7,16.73,5
4.15,78432,Diesel,Individual,Manual,1.0,14.1,5.0,10
3.1,50000,Petrol,Individual,Manual,2.0,13.45,16.73,9
3.9,20000,Petrol,Individual,Manual,1.0,19.3,14.95,4
7.0,30000,Petrol,Individual,Manual,1.0,20.36,3.33,5
2.0,70000,Petrol,Individual,Manual,2.0,19.7,8.44,11
10.5,7200,Diesel,Individual,Manual,1.0,11.4,6.55,8
5.8,97000,Diesel,Individual,Manual,1.0,25.2,9.1,7
2.45,25000,Petrol,Individual,Manual,1.0,18.9,5.29,8
2.1,94000,Petrol,Individual,Manual,2.0,20.45,14.95,11
7.0,50000,Diesel,Individual,Automatic,2.0,22.9,9.0,9
6.6,35000,Diesel,Individual,Manual,1.0,17.3,8.19,2
6.3,117500,Petrol,Individual,Manual,2.0,23.2,15.2,6
9.5,78500,Diesel,Individual,Manual,1.0,25.2,4.5,9
7.4,8000,Petrol,Individual,Manual,1.0,23.1,5.26,3
5.7,25000,Petrol,Individual,Manual,1.0,18.9,2.5,4
4.5,60000,Diesel,Individual,Manual,3.0,18.6,14.95,9
3.9,10000,Petrol,Individual,Manual,1.0,25.44,2.38,2
1.8,70000,Petrol,Individual,Manual,2.0,20.92,15.2,12
2.7,70000,Petrol,Individual,Manual,2.0,24.0,6.84,15
0.6,25000,Petrol,Individual,Manual,3.0,19.7,10.19,24
1.7,90000,Petrol,Individual,Manual,3.0,23.95,6.84,15
9.79,90000,Diesel,Individual,Manual,1.0,22.32,4.48,6
4.9,25000,Petrol,Individual,Manual,1.0,22.7,4.22,3
2.8,60000,Diesel,Individual,Manual,2.0,18.9,10.47,9
3.9,25000,Petrol,Individual,Manual,1.0,20.0,16.53,3
0.45,70000,Petrol,Individual,Manual,1.0,18.9,7.5,13
6.5,110000,Diesel,Individual,Manual,2.0,26.59,8.41,6
5.0,115717,Diesel,Individual,Manual,1.0,23.01,6.55,8
0.9,110000,Diesel,Individual,Manual,2.0,26.2,4.98,13
4.8,70000,Diesel,Individual,Manual,2.0,26.59,6.55,7
6.3,4000,Petrol,Individual,Manual,1.0,26.59,9.0,2
2.5,50000,Petrol,Individual,Manual,1.0,18.9,8.41,10
1.8,70000,Petrol,Individual,Manual,2.0,21.1,9.15,12
2.1,50000,Petrol,Individual,Manual,2.0,18.9,6.55,11
5.5,55000,Diesel,Individual,Manual,1.0,21.94,4.48,5
9.5,5000,Petrol,Individual,Automatic,1.0,23.59,6.0,1
4.3,100000,Diesel,Individual,Manual,2.0,26.6,6.35,8
3.48,23000,Petrol,Individual,Manual,2.0,18.5,6.0,7
1.96,60000,Petrol,Individual,Manual,2.0,20.3,10.99,7
1.5,70000,Petrol,Individual,Manual,2.0,15.37,10.47,11
1.5,60000,Petrol,Individual,Manual,2.0,21.2,1.99,12
6.0,90000,Diesel,Individual,Manual,3.0,17.4,4.26,6
0.65,26432,Petrol,Dealer,Manual,1.0,25.8,6.57,11
2.2,46702,Petrol,Dealer,Manual,1.0,13.4,4.22,5
2.2,46706,Petrol,Dealer,Manual,1.0,12.55,2.38,5
1.1,53523,Petrol,Dealer,Manual,1.0,20.3,2.38,15
1.75,56365,Diesel,Dealer,Manual,1.0,16.0,3.5,9
1.6,49563,Petrol,Dealer,Manual,1.0,18.6,6.35,10
0.6,52365,Petrol,Dealer,Manual,2.0,22.9,6.0,19
1.2,53512,Petrol,Dealer,Manual,2.0,16.52,1.99,14
1.1,53563,Petrol,Dealer,Manual,2.0,23.2,1.99,16
10.0,40000,Diesel,Individual,Automatic,1.0,21.43,1.99,8
1.05,59635,Petrol,Dealer,Manual,2.0,19.7,10.47,16
1.15,58632,Petrol,Dealer,Manual,2.0,25.44,5.31,13
8.5,80000,Diesel,Individual,Automatic,2.0,18.9,8.56,5
7.5,70000,Diesel,Individual,Manual,1.0,23.59,16.53,5
2.65,90000,Petrol,Individual,Manual,1.0,26.0,8.41,4
4.5,110000,Petrol,Individual,Manual,2.0,15.1,3.5,7
2.25,90000,Diesel,Individual,Manual,1.0,26.0,9.15,8
2.7,80000,Petrol,Individual,Manual,1.0,13.58,4.48,12
